subjid,offer_propoer,offer_recipt,choice,conds,in_outgroup,trial
921,12,0,3,4,2,45
921,6,6,1,1,1,46
921,6,6,1,3,2,47
921,9,3,2,4,2,48
921,12,0,1,2,1,49
921,9,3,1,2,1,50
921,6,6,1,1,1,51
921,7,5,1,1,1,52
921,6,6,1,1,1,53
921,12,0,2,2,1,54
921,12,0,3,4,2,55
921,6,6,1,3,2,56
921,7,5,2,3,2,57
921,9,3,2,2,1,58
921,6,6,1,1,1,59
921,12,0,1,2,1,60
921,7,5,2,3,2,61
921,9,3,2,4,2,62
921,7,5,1,1,1,63
921,12,0,2,2,1,64
921,6,6,1,3,2,65
921,7,5,2,3,2,66
921,9,3,1,2,1,67
921,6,6,1,3,2,68
921,12,0,1,2,1,69
921,6,6,1,3,2,70
921,12,0,3,4,2,71
921,7,5,1,1,1,72
921,9,3,1,2,1,73
921,7,5,2,3,2,74
921,6,6,1,1,1,75
921,12,0,2,2,1,76
921,7,5,1,1,1,77
921,6,6,1,1,1,78
921,6,6,1,3,2,79
921,12,0,1,2,1,80
921,7,5,2,3,2,81
921,9,3,2,4,2,82
921,9,3,2,4,2,83
921,9,3,1,2,1,84
921,6,6,1,3,2,85
921,12,0,3,4,2,86
921,7,5,2,3,2,87
921,7,5,2,3,2,88
921,12,0,3,4,2,89
921,7,5,1,1,1,90
921,6,6,1,3,2,91
921,12,0,2,2,1,92
921,9,3,2,4,2,93
921,12,0,2,2,1,94
921,12,0,3,4,2,95
921,9,3,1,2,1,96
921,12,0,1,2,1,97
921,6,6,1,1,1,98
921,12,0,3,4,2,99
921,12,0,1,2,1,100
921,6,6,1,3,2,101
921,6,6,1,1,1,102
921,6,6,1,3,2,103
921,9,3,2,4,2,104
921,7,5,1,1,1,105
921,9,3,2,4,2,106
921,9,3,1,2,1,107
921,12,0,3,4,2,108
921,7,5,2,3,2,109
921,9,3,2,4,2,110
921,6,6,1,3,2,111
921,7,5,2,3,2,112
921,6,6,1,1,1,113
921,12,0,1,2,1,114
921,7,5,1,1,1,115
921,12,0,4,4,2,116
921,9,3,2,4,2,117
921,7,5,1,1,1,118
921,9,3,1,2,1,119
921,9,3,1,2,1,120
921,12,0,3,4,2,121
921,6,6,1,1,1,122
921,6,6,1,1,1,123
921,9,3,1,2,1,124
921,7,5,1,1,1,125
921,6,6,1,3,2,126
921,12,0,1,2,1,127
921,6,6,1,1,1,128
921,12,0,3,4,2,129
921,9,3,2,4,2,130
921,7,5,1,1,1,131
921,7,5,1,3,2,132
921,12,0,4,4,2,133
921,6,6,1,3,2,134
921,6,6,1,1,1,135
921,9,3,1,2,1,136
921,7,5,2,3,2,137
921,9,3,2,4,2,138
921,9,3,1,2,1,139
921,6,6,1,3,2,140
921,12,0,1,2,1,141
921,7,5,1,1,1,142
921,7,5,1,1,1,143
921,7,5,2,3,2,144
928,9,3,2,2,1,1
928,7,5,1,3,2,2
928,6,6,1,1,1,3
928,12,0,2,2,1,4
928,7,5,1,1,1,5
928,6,6,1,1,1,6
928,6,6,1,3,2,7
928,12,0,2,2,1,8
928,7,5,1,3,2,9
928,9,3,2,4,2,10
928,9,3,2,4,2,11
928,9,3,2,2,1,12
928,6,6,1,3,2,13
928,12,0,2,4,2,14
928,7,5,1,3,2,15
928,7,5,1,3,2,16
928,12,0,2,4,2,17
928,7,5,1,1,1,18
928,6,6,1,3,2,19
928,12,0,2,2,1,20
928,9,3,2,4,2,21
928,12,0,2,2,1,22
928,12,0,2,4,2,23
928,9,3,2,2,1,24
928,12,0,2,2,1,25
928,6,6,1,1,1,26
928,12,0,2,4,2,27
928,12,0,2,2,1,28
928,6,6,1,3,2,29
928,6,6,1,1,1,30
928,6,6,1,3,2,31
928,9,3,2,4,2,32
928,7,5,1,1,1,33
928,9,3,2,4,2,34
928,9,3,2,2,1,35
928,12,0,2,4,2,36
928,7,5,1,3,2,37
928,9,3,2,4,2,38
928,6,6,1,3,2,39
928,7,5,1,3,2,40
928,6,6,1,1,1,41
928,12,0,2,2,1,42
928,7,5,1,1,1,43
928,12,0,2,4,2,44
928,9,3,2,4,2,45
928,7,5,1,1,1,46
928,9,3,2,2,1,47
928,9,3,2,2,1,48
928,12,0,2,4,2,49
928,6,6,1,1,1,50
928,6,6,1,1,1,51
928,9,3,2,2,1,52
928,7,5,1,1,1,53
928,6,6,1,3,2,54
928,12,0,2,2,1,55
928,6,6,1,1,1,56
928,12,0,2,4,2,57
928,9,3,2,4,2,58
928,7,5,1,1,1,59
928,7,5,1,3,2,60
928,12,0,2,4,2,61
928,6,6,1,3,2,62
928,6,6,1,1,1,63
928,9,3,2,2,1,64
928,7,5,1,3,2,65
928,9,3,2,4,2,66
928,9,3,2,2,1,67
928,6,6,1,3,2,68
928,12,0,2,2,1,69
928,7,5,1,1,1,70
928,7,5,1,1,1,71
928,7,5,1,3,2,72
928,6,6,1,3,2,73
928,6,6,1,1,1,74
928,9,3,2,2,1,75
928,12,0,3,4,2,76
928,7,5,1,1,1,77
928,9,3,2,4,2,78
928,12,0,2,2,1,79
928,12,0,2,4,2,80
928,7,5,1,3,2,81
928,9,3,2,4,2,82
928,12,0,2,4,2,83
928,9,3,2,2,1,84
928,7,5,1,1,1,85
928,12,0,2,4,2,86
928,12,0,2,2,1,87
928,7,5,1,3,2,88
928,6,6,1,1,1,89
928,9,3,2,4,2,90
928,6,6,1,1,1,91
928,6,6,1,3,2,92
928,12,0,2,2,1,93
928,12,0,2,4,2,94
928,7,5,1,1,1,95
928,9,3,2,2,1,96
928,9,3,2,4,2,97
928,7,5,1,3,2,98
928,7,5,1,1,1,99
928,6,6,1,3,2,100
928,9,3,2,4,2,101
928,9,3,2,2,1,102
928,12,0,2,2,1,103
928,12,0,2,4,2,104
928,9,3,2,4,2,105
928,9,3,2,4,2,106
928,7,5,1,1,1,107
928,7,5,1,3,2,108
928,9,3,2,2,1,109
928,6,6,1,3,2,110
928,9,3,2,2,1,111
928,6,6,1,1,1,112
928,7,5,1,1,1,113
928,7,5,1,3,2,114
928,6,6,1,1,1,115
928,7,5,1,3,2,116
928,12,0,2,4,2,117
928,6,6,1,1,1,118
928,6,6,1,3,2,119
928,9,3,2,4,2,120
928,12,0,2,2,1,121
928,9,3,2,2,1,122
928,6,6,1,1,1,123
928,7,5,1,1,1,124
928,6,6,1,1,1,125
928,12,0,2,2,1,126
928,12,0,2,4,2,127
928,6,6,1,3,2,128
928,7,5,1,3,2,129
928,9,3,2,2,1,130
928,6,6,1,1,1,131
928,12,0,2,2,1,132
928,7,5,1,3,2,133
928,9,3,2,4,2,134
928,7,5,1,1,1,135
928,12,0,2,2,1,136
928,6,6,1,3,2,137
928,7,5,1,3,2,138
928,9,3,2,2,1,139
928,6,6,1,3,2,140
928,12,0,2,2,1,141
928,6,6,1,3,2,142
928,12,0,2,4,2,143
928,7,5,1,1,1,144
925,6,6,1,3,2,1
925,6,6,1,1,1,2
925,9,3,1,2,1,3
925,12,0,4,4,2,4
925,7,5,1,1,1,5
925,9,3,2,4,2,6
925,12,0,1,2,1,7
925,12,0,3,4,2,8
925,7,5,1,3,2,9
925,9,3,2,4,2,10
925,12,0,2,4,2,11
925,9,3,2,2,1,12
925,7,5,1,1,1,13
925,12,0,1,4,2,14
925,12,0,3,2,1,15
925,7,5,1,3,2,16
925,6,6,1,1,1,17
925,9,3,2,4,2,18
925,6,6,1,1,1,19
925,6,6,1,3,2,20
925,12,0,3,2,1,21
925,12,0,4,4,2,22
925,7,5,1,1,1,23
925,9,3,1,2,1,24
925,9,3,1,4,2,25
925,7,5,1,3,2,26
925,7,5,1,1,1,27
925,6,6,1,3,2,28
925,9,3,2,4,2,29
925,9,3,1,2,1,30
925,12,0,4,2,1,31
925,12,0,4,4,2,32
925,9,3,2,4,2,33
925,9,3,2,4,2,34
925,7,5,1,1,1,35
925,7,5,1,3,2,36
925,9,3,2,2,1,37
925,6,6,1,3,2,38
925,9,3,2,2,1,39
925,6,6,1,1,1,40
925,7,5,1,1,1,41
925,7,5,1,3,2,42
925,6,6,1,1,1,43
925,7,5,1,3,2,44
925,12,0,4,4,2,45
925,6,6,1,1,1,46
925,6,6,1,3,2,47
925,9,3,1,4,2,48
925,12,0,2,2,1,49
925,9,3,2,2,1,50
925,6,6,1,1,1,51
925,7,5,1,1,1,52
925,6,6,1,1,1,53
925,12,0,4,2,1,54
925,12,0,4,4,2,55
925,6,6,1,3,2,56
925,7,5,1,3,2,57
925,9,3,2,2,1,58
925,6,6,1,1,1,59
925,12,0,4,2,1,60
925,7,5,1,3,2,61
925,9,3,2,4,2,62
925,7,5,1,1,1,63
925,12,0,2,2,1,64
925,6,6,1,3,2,65
925,7,5,1,3,2,66
925,9,3,1,2,1,67
925,6,6,1,3,2,68
925,12,0,4,2,1,69
925,6,6,1,3,2,70
925,12,0,2,4,2,71
925,7,5,1,1,1,72
925,9,3,1,2,1,73
925,7,5,1,3,2,74
925,6,6,1,1,1,75
925,12,0,2,2,1,76
925,7,5,1,1,1,77
925,6,6,1,1,1,78
925,6,6,1,3,2,79
925,12,0,4,2,1,80
925,7,5,1,3,2,81
925,9,3,2,4,2,82
925,9,3,1,4,2,83
925,9,3,1,2,1,84
925,6,6,1,3,2,85
925,12,0,3,4,2,86
925,7,5,1,3,2,87
925,7,5,1,3,2,88
925,12,0,4,4,2,89
925,7,5,1,1,1,90
925,6,6,1,3,2,91
925,12,0,4,2,1,92
925,9,3,2,4,2,93
925,12,0,3,2,1,94
925,12,0,3,4,2,95
925,9,3,1,2,1,96
925,12,0,2,2,1,97
925,6,6,1,1,1,98
925,12,0,4,4,2,99
925,12,0,4,2,1,100
925,6,6,1,3,2,101
925,6,6,1,1,1,102
925,6,6,1,3,2,103
925,9,3,2,4,2,104
925,7,5,1,1,1,105
925,9,3,1,4,2,106
925,9,3,2,2,1,107
925,12,0,2,4,2,108
925,7,5,1,3,2,109
925,9,3,2,4,2,110
925,6,6,1,3,2,111
925,7,5,1,3,2,112
925,6,6,1,1,1,113
925,12,0,1,2,1,114
925,7,5,1,1,1,115
925,12,0,4,4,2,116
925,9,3,1,4,2,117
925,7,5,1,1,1,118
925,9,3,1,2,1,119
925,9,3,2,2,1,120
925,12,0,4,4,2,121
925,6,6,1,1,1,122
925,6,6,1,1,1,123
925,9,3,2,2,1,124
925,7,5,1,1,1,125
925,6,6,1,3,2,126
925,12,0,3,2,1,127
925,6,6,1,1,1,128
925,12,0,4,4,2,129
925,9,3,2,4,2,130
925,7,5,1,1,1,131
925,7,5,1,3,2,132
925,12,0,3,4,2,133
925,6,6,1,3,2,134
925,6,6,1,1,1,135
925,9,3,2,2,1,136
925,7,5,1,3,2,137
925,9,3,2,4,2,138
925,9,3,2,2,1,139
925,6,6,1,3,2,140
925,12,0,2,2,1,141
925,7,5,1,1,1,142
925,7,5,1,1,1,143
925,7,5,1,3,2,144
932,9,3,1,2,1,1
932,7,5,1,3,2,2
932,6,6,1,1,1,3
932,12,0,1,2,1,4
932,7,5,1,1,1,5
932,6,6,1,1,1,6
932,6,6,1,3,2,7
932,12,0,1,2,1,8
932,7,5,1,3,2,9
932,9,3,1,4,2,10
932,9,3,1,4,2,11
932,9,3,1,2,1,12
932,6,6,1,3,2,13
932,12,0,2,4,2,14
932,7,5,1,3,2,15
932,7,5,1,3,2,16
932,12,0,2,4,2,17
932,7,5,1,1,1,18
932,6,6,1,3,2,19
932,12,0,1,2,1,20
932,9,3,1,4,2,21
932,12,0,1,2,1,22
932,12,0,2,4,2,23
932,9,3,1,2,1,24
932,12,0,1,2,1,25
932,6,6,1,1,1,26
932,12,0,2,4,2,27
932,12,0,1,2,1,28
932,6,6,1,3,2,29
932,6,6,1,1,1,30
932,6,6,1,3,2,31
932,9,3,1,4,2,32
932,7,5,1,1,1,33
932,9,3,1,4,2,34
932,9,3,1,2,1,35
932,12,0,2,4,2,36
932,7,5,1,3,2,37
932,9,3,1,4,2,38
932,6,6,1,3,2,39
932,7,5,1,3,2,40
932,6,6,1,1,1,41
932,12,0,1,2,1,42
932,7,5,1,1,1,43
932,12,0,2,4,2,44
932,9,3,1,4,2,45
932,7,5,1,1,1,46
932,9,3,1,2,1,47
932,9,3,1,2,1,48
932,12,0,2,4,2,49
932,6,6,1,1,1,50
932,6,6,1,1,1,51
932,9,3,1,2,1,52
932,7,5,1,1,1,53
932,6,6,1,3,2,54
932,12,0,1,2,1,55
932,6,6,1,1,1,56
932,12,0,2,4,2,57
932,9,3,1,4,2,58
932,7,5,1,1,1,59
932,7,5,1,3,2,60
932,12,0,2,4,2,61
932,6,6,1,3,2,62
932,6,6,1,1,1,63
932,9,3,1,2,1,64
932,7,5,1,3,2,65
932,9,3,1,4,2,66
932,9,3,1,2,1,67
932,6,6,1,3,2,68
932,12,0,1,2,1,69
932,7,5,1,1,1,70
932,7,5,1,1,1,71
932,7,5,1,3,2,72
932,6,6,1,3,2,73
932,6,6,1,1,1,74
932,9,3,1,2,1,75
932,12,0,2,4,2,76
932,7,5,1,1,1,77
932,9,3,1,4,2,78
932,12,0,1,2,1,79
932,12,0,2,4,2,80
932,7,5,1,3,2,81
932,9,3,1,4,2,82
932,12,0,2,4,2,83
932,9,3,1,2,1,84
932,7,5,1,1,1,85
932,12,0,2,4,2,86
932,12,0,1,2,1,87
932,7,5,1,3,2,88
932,6,6,1,1,1,89
932,9,3,1,4,2,90
932,6,6,1,1,1,91
932,6,6,1,3,2,92
932,12,0,1,2,1,93
932,12,0,2,4,2,94
932,7,5,1,1,1,95
932,9,3,1,2,1,96
932,9,3,1,4,2,97
932,7,5,1,3,2,98
932,7,5,1,1,1,99
932,6,6,1,3,2,100
932,9,3,1,4,2,101
932,9,3,1,2,1,102
932,12,0,1,2,1,103
932,12,0,2,4,2,104
932,9,3,1,4,2,105
932,9,3,1,4,2,106
932,7,5,1,1,1,107
932,7,5,1,3,2,108
932,9,3,1,2,1,109
932,6,6,1,3,2,110
932,9,3,1,2,1,111
932,6,6,1,1,1,112
932,7,5,1,1,1,113
932,7,5,1,3,2,114
932,6,6,1,1,1,115
932,7,5,1,3,2,116
932,12,0,2,4,2,117
932,6,6,1,1,1,118
932,6,6,1,3,2,119
932,9,3,1,4,2,120
932,12,0,2,2,1,121
932,9,3,1,2,1,122
932,6,6,1,1,1,123
932,7,5,1,1,1,124
932,6,6,1,1,1,125
932,12,0,1,2,1,126
932,12,0,2,4,2,127
932,6,6,1,3,2,128
932,7,5,1,3,2,129
932,9,3,1,2,1,130
932,6,6,1,1,1,131
932,12,0,1,2,1,132
932,7,5,1,3,2,133
932,9,3,1,4,2,134
932,7,5,1,1,1,135
932,12,0,1,2,1,136
932,6,6,1,3,2,137
932,7,5,1,3,2,138
932,9,3,1,2,1,139
932,6,6,1,3,2,140
932,12,0,1,2,1,141
932,6,6,1,3,2,142
932,12,0,2,4,2,143
932,7,5,1,1,1,144
929,6,6,1,3,2,1
929,6,6,1,1,1,2
929,9,3,3,2,1,3
929,12,0,3,4,2,4
929,7,5,2,1,1,5
929,9,3,3,4,2,6
929,12,0,4,2,1,7
929,12,0,4,4,2,8
929,7,5,1,3,2,9
929,9,3,3,4,2,10
929,12,0,4,4,2,11
929,9,3,3,2,1,12
929,7,5,2,1,1,13
929,12,0,4,4,2,14
929,12,0,4,2,1,15
929,7,5,2,3,2,16
929,6,6,1,1,1,17
929,9,3,3,4,2,18
929,6,6,1,1,1,19
929,6,6,1,3,2,20
929,12,0,4,2,1,21
929,12,0,4,4,2,22
929,7,5,2,1,1,23
929,9,3,3,2,1,24
929,9,3,3,4,2,25
929,7,5,2,3,2,26
929,7,5,2,1,1,27
929,6,6,1,3,2,28
929,9,3,3,4,2,29
929,9,3,3,2,1,30
929,12,0,4,2,1,31
929,12,0,4,4,2,32
929,9,3,3,4,2,33
929,9,3,3,4,2,34
929,7,5,2,1,1,35
929,7,5,2,3,2,36
929,9,3,3,2,1,37
929,6,6,1,3,2,38
929,9,3,3,2,1,39
929,6,6,1,1,1,40
929,7,5,2,1,1,41
929,7,5,1,3,2,42
929,6,6,1,1,1,43
929,7,5,2,3,2,44
929,12,0,4,4,2,45
929,6,6,1,1,1,46
929,6,6,1,3,2,47
929,9,3,3,4,2,48
929,12,0,4,2,1,49
929,9,3,3,2,1,50
929,6,6,1,1,1,51
929,7,5,1,1,1,52
929,6,6,1,1,1,53
929,12,0,4,2,1,54
929,12,0,4,4,2,55
929,6,6,1,3,2,56
929,7,5,1,3,2,57
929,9,3,3,2,1,58
929,6,6,1,1,1,59
929,12,0,4,2,1,60
929,7,5,1,3,2,61
929,9,3,3,4,2,62
929,7,5,1,1,1,63
929,12,0,4,2,1,64
929,6,6,1,3,2,65
929,7,5,1,3,2,66
929,9,3,3,2,1,67
929,6,6,1,3,2,68
929,12,0,4,2,1,69
929,6,6,1,3,2,70
929,12,0,4,4,2,71
929,7,5,2,1,1,72
929,9,3,3,2,1,73
929,7,5,1,3,2,74
929,6,6,1,1,1,75
929,12,0,4,2,1,76
929,7,5,1,1,1,77
929,6,6,1,1,1,78
929,6,6,1,3,2,79
929,12,0,4,2,1,80
929,7,5,2,3,2,81
929,9,3,3,4,2,82
929,9,3,3,4,2,83
929,9,3,3,2,1,84
929,6,6,1,3,2,85
929,12,0,4,4,2,86
929,7,5,2,3,2,87
929,7,5,2,3,2,88
929,12,0,4,4,2,89
929,7,5,1,1,1,90
929,6,6,1,3,2,91
929,12,0,4,2,1,92
929,9,3,3,4,2,93
929,12,0,4,2,1,94
929,12,0,4,4,2,95
929,9,3,3,2,1,96
929,12,0,4,2,1,97
929,6,6,1,1,1,98
929,12,0,3,4,2,99
929,12,0,4,2,1,100
929,6,6,1,3,2,101
929,6,6,1,1,1,102
929,6,6,1,3,2,103
929,9,3,3,4,2,104
929,7,5,1,1,1,105
929,9,3,3,4,2,106
929,9,3,3,2,1,107
929,12,0,4,4,2,108
929,7,5,2,3,2,109
929,9,3,3,4,2,110
929,6,6,1,3,2,111
929,7,5,2,3,2,112
929,6,6,1,1,1,113
929,12,0,4,2,1,114
929,7,5,2,1,1,115
929,12,0,4,4,2,116
929,9,3,3,4,2,117
929,7,5,2,1,1,118
929,9,3,3,2,1,119
929,9,3,3,2,1,120
929,12,0,4,4,2,121
929,6,6,1,1,1,122
929,6,6,1,1,1,123
929,9,3,3,2,1,124
929,7,5,2,1,1,125
929,6,6,1,3,2,126
929,12,0,4,2,1,127
929,6,6,1,1,1,128
929,12,0,4,4,2,129
929,9,3,3,4,2,130
929,7,5,2,1,1,131
929,7,5,2,3,2,132
929,12,0,4,4,2,133
929,6,6,1,3,2,134
929,6,6,1,1,1,135
929,9,3,3,2,1,136
929,7,5,2,3,2,137
929,9,3,3,4,2,138
929,9,3,3,2,1,139
929,6,6,1,3,2,140
929,12,0,4,2,1,141
929,7,5,2,1,1,142
929,7,5,2,1,1,143
929,7,5,2,3,2,144
933,6,6,2,3,2,1
933,6,6,1,1,1,2
933,9,3,3,2,1,3
933,12,0,4,4,2,4
933,7,5,1,1,1,5
933,9,3,3,4,2,6
933,12,0,4,2,1,7
933,12,0,4,4,2,8
933,7,5,3,3,2,9
933,9,3,2,4,2,10
933,12,0,4,4,2,11
933,9,3,3,2,1,12
933,7,5,1,1,1,13
933,12,0,3,4,2,14
933,12,0,4,2,1,15
933,7,5,3,3,2,16
933,6,6,1,1,1,17
933,9,3,3,4,2,18
933,6,6,1,1,1,19
933,6,6,1,3,2,20
933,12,0,4,2,1,21
933,12,0,4,4,2,22
933,7,5,1,1,1,23
933,9,3,1,2,1,24
933,9,3,3,4,2,25
933,7,5,2,3,2,26
933,7,5,1,1,1,27
933,6,6,1,3,2,28
933,9,3,2,4,2,29
933,9,3,3,2,1,30
933,12,0,4,2,1,31
933,12,0,3,4,2,32
933,9,3,3,4,2,33
933,9,3,3,4,2,34
933,7,5,2,1,1,35
933,7,5,4,3,2,36
933,9,3,4,2,1,37
933,6,6,2,3,2,38
933,9,3,3,2,1,39
933,6,6,1,1,1,40
933,7,5,1,1,1,41
933,7,5,2,3,2,42
933,6,6,1,1,1,43
933,7,5,2,3,2,44
933,12,0,4,4,2,45
933,6,6,1,1,1,46
933,6,6,2,3,2,47
933,9,3,2,4,2,48
933,12,0,4,2,1,49
933,9,3,2,2,1,50
933,6,6,1,1,1,51
933,7,5,2,1,1,52
933,6,6,1,1,1,53
933,12,0,4,2,1,54
933,12,0,4,4,2,55
933,6,6,2,3,2,56
933,7,5,1,3,2,57
933,9,3,2,2,1,58
933,6,6,1,1,1,59
933,12,0,4,2,1,60
933,7,5,2,3,2,61
933,9,3,4,4,2,62
933,7,5,2,1,1,63
933,12,0,3,2,1,64
933,6,6,1,3,2,65
933,7,5,3,3,2,66
933,9,3,1,2,1,67
933,6,6,1,3,2,68
933,12,0,4,2,1,69
933,6,6,2,3,2,70
933,12,0,4,4,2,71
933,7,5,2,1,1,72
933,9,3,3,2,1,73
933,7,5,2,3,2,74
933,6,6,1,1,1,75
933,12,0,3,2,1,76
933,7,5,2,1,1,77
933,6,6,1,1,1,78
933,6,6,1,3,2,79
933,12,0,3,2,1,80
933,7,5,2,3,2,81
933,9,3,3,4,2,82
933,9,3,4,4,2,83
933,9,3,2,2,1,84
933,6,6,1,3,2,85
933,12,0,4,4,2,86
933,7,5,2,3,2,87
933,7,5,3,3,2,88
933,12,0,4,4,2,89
933,7,5,1,1,1,90
933,6,6,2,3,2,91
933,12,0,4,2,1,92
933,9,3,3,4,2,93
933,12,0,4,2,1,94
933,12,0,4,4,2,95
933,9,3,3,2,1,96
933,12,0,4,2,1,97
933,6,6,1,1,1,98
933,12,0,4,4,2,99
933,12,0,4,2,1,100
933,6,6,1,3,2,101
933,6,6,1,1,1,102
933,6,6,1,3,2,103
933,9,3,3,4,2,104
933,7,5,1,1,1,105
933,9,3,2,4,2,106
933,9,3,2,2,1,107
933,12,0,4,4,2,108
933,7,5,3,3,2,109
933,9,3,3,4,2,110
933,6,6,2,3,2,111
933,7,5,3,3,2,112
933,6,6,1,1,1,113
933,12,0,4,2,1,114
933,7,5,3,1,1,115
933,12,0,4,4,2,116
933,9,3,3,4,2,117
933,7,5,1,1,1,118
933,9,3,2,2,1,119
933,9,3,1,2,1,120
933,12,0,4,4,2,121
933,6,6,1,1,1,122
933,6,6,1,1,1,123
933,9,3,2,2,1,124
933,7,5,2,1,1,125
933,6,6,1,3,2,126
933,12,0,3,2,1,127
933,6,6,1,1,1,128
933,12,0,4,4,2,129
933,9,3,3,4,2,130
933,7,5,2,1,1,131
933,7,5,1,3,2,132
933,12,0,4,4,2,133
933,6,6,2,3,2,134
933,6,6,1,1,1,135
933,9,3,3,2,1,136
933,7,5,2,3,2,137
933,9,3,2,4,2,138
933,9,3,1,2,1,139
933,6,6,2,3,2,140
933,12,0,4,2,1,141
933,7,5,2,1,1,142
933,7,5,2,1,1,143
933,7,5,3,3,2,144
937,6,6,1,3,2,1
937,6,6,1,1,1,2
937,9,3,2,2,1,3
937,12,0,4,4,2,4
937,7,5,2,1,1,5
937,9,3,2,4,2,6
937,12,0,4,2,1,7
937,12,0,3,4,2,8
937,7,5,1,3,2,9
937,9,3,3,4,2,10
937,12,0,4,4,2,11
937,9,3,3,2,1,12
937,7,5,1,1,1,13
937,12,0,4,4,2,14
937,12,0,4,2,1,15
937,7,5,2,3,2,16
937,6,6,1,1,1,17
937,9,3,3,4,2,18
937,6,6,1,1,1,19
937,6,6,1,3,2,20
937,12,0,4,2,1,21
937,12,0,4,4,2,22
937,7,5,1,1,1,23
937,9,3,2,2,1,24
937,9,3,3,4,2,25
937,7,5,2,3,2,26
937,7,5,1,1,1,27
937,6,6,1,3,2,28
937,9,3,3,4,2,29
937,9,3,2,2,1,30
937,12,0,4,2,1,31
937,12,0,4,4,2,32
937,9,3,2,4,2,33
937,9,3,3,4,2,34
937,7,5,2,1,1,35
937,7,5,1,3,2,36
937,9,3,3,2,1,37
937,6,6,1,3,2,38
937,9,3,2,2,1,39
937,6,6,1,1,1,40
937,7,5,1,1,1,41
937,7,5,1,3,2,42
937,6,6,1,1,1,43
937,7,5,1,3,2,44
937,12,0,4,4,2,45
937,6,6,1,1,1,46
937,6,6,1,3,2,47
937,9,3,2,4,2,48
937,12,0,4,2,1,49
937,9,3,2,2,1,50
937,6,6,1,1,1,51
937,7,5,1,1,1,52
937,6,6,1,1,1,53
937,12,0,4,2,1,54
937,12,0,4,4,2,55
937,6,6,1,3,2,56
937,7,5,1,3,2,57
937,9,3,3,2,1,58
937,6,6,1,1,1,59
937,12,0,4,2,1,60
937,7,5,1,3,2,61
937,9,3,3,4,2,62
937,7,5,1,1,1,63
937,12,0,4,2,1,64
937,6,6,1,3,2,65
937,7,5,1,3,2,66
937,9,3,3,2,1,67
937,6,6,1,3,2,68
937,12,0,4,2,1,69
937,6,6,1,3,2,70
937,12,0,4,4,2,71
937,7,5,1,1,1,72
937,9,3,2,2,1,73
937,7,5,2,3,2,74
937,6,6,1,1,1,75
937,12,0,4,2,1,76
937,7,5,2,1,1,77
937,6,6,1,1,1,78
937,6,6,1,3,2,79
937,12,0,4,2,1,80
937,7,5,2,3,2,81
937,9,3,3,4,2,82
937,9,3,3,4,2,83
937,9,3,3,2,1,84
937,6,6,1,3,2,85
937,12,0,4,4,2,86
937,7,5,2,3,2,87
937,7,5,1,3,2,88
937,12,0,4,4,2,89
937,7,5,2,1,1,90
937,6,6,1,3,2,91
937,12,0,4,2,1,92
937,9,3,2,4,2,93
937,12,0,4,2,1,94
937,12,0,4,4,2,95
937,9,3,3,2,1,96
937,12,0,4,2,1,97
937,6,6,1,1,1,98
937,12,0,4,4,2,99
937,12,0,4,2,1,100
937,6,6,1,3,2,101
937,6,6,1,1,1,102
937,6,6,1,3,2,103
937,9,3,3,4,2,104
937,7,5,2,1,1,105
937,9,3,2,4,2,106
937,9,3,1,2,1,107
937,12,0,4,4,2,108
937,7,5,1,3,2,109
937,9,3,2,4,2,110
937,6,6,1,3,2,111
937,7,5,1,3,2,112
937,6,6,1,1,1,113
937,12,0,4,2,1,114
937,7,5,2,1,1,115
937,12,0,4,4,2,116
937,9,3,3,4,2,117
937,7,5,1,1,1,118
937,9,3,2,2,1,119
937,9,3,2,2,1,120
937,12,0,4,4,2,121
937,6,6,1,1,1,122
937,6,6,1,1,1,123
937,9,3,2,2,1,124
937,7,5,1,1,1,125
937,6,6,1,3,2,126
937,12,0,4,2,1,127
937,6,6,1,1,1,128
937,12,0,4,4,2,129
937,9,3,3,4,2,130
937,7,5,1,1,1,131
937,7,5,1,3,2,132
937,12,0,4,4,2,133
937,6,6,1,3,2,134
937,6,6,1,1,1,135
937,9,3,2,2,1,136
937,7,5,1,3,2,137
937,9,3,3,4,2,138
937,9,3,2,2,1,139
937,6,6,1,3,2,140
937,12,0,4,2,1,141
937,7,5,1,1,1,142
937,7,5,2,1,1,143
937,7,5,2,3,2,144
901,6,6,1,3,2,1
901,6,6,1,1,1,2
901,9,3,1,2,1,3
901,12,0,4,4,2,4
901,7,5,1,1,1,5
901,9,3,2,4,2,6
901,12,0,3,2,1,7
901,12,0,4,4,2,8
901,7,5,1,3,2,9
901,9,3,2,4,2,10
901,12,0,4,4,2,11
901,9,3,2,2,1,12
901,7,5,1,1,1,13
901,12,0,3,4,2,14
901,12,0,1,2,1,15
901,7,5,1,3,2,16
901,6,6,1,1,1,17
901,9,3,2,4,2,18
901,6,6,1,1,1,19
901,6,6,1,3,2,20
901,12,0,2,2,1,21
901,12,0,4,4,2,22
901,7,5,1,1,1,23
901,9,3,2,2,1,24
901,9,3,2,4,2,25
901,7,5,2,3,2,26
901,7,5,1,1,1,27
901,6,6,1,3,2,28
901,9,3,2,4,2,29
901,9,3,1,2,1,30
901,12,0,3,2,1,31
901,12,0,3,4,2,32
901,9,3,1,4,2,33
