subid,gender,trial,run,choice_raw,offer_propoer,conds,RT,offer_recipt,choice,in_outgroup
9111,2,53,2,0,7,1,0.826,5,1,1
9111,2,54,2,0,6,3,0.628,6,1,2
9111,2,55,2,4,12,2,2.752,0,3,1
9111,2,56,2,0,6,1,2.329,6,1,1
9111,2,57,2,4,12,4,0.838,0,3,2
9111,2,58,2,2,9,4,1.621,3,2,2
9111,2,59,2,0,7,1,0.859,5,1,1
9111,2,60,2,0,7,3,0.621,5,1,2
9111,2,61,2,4,12,4,1.2,0,3,2
9111,2,62,2,0,6,3,0.672,6,1,2
9111,2,63,2,0,6,1,0.695,6,1,1
9111,2,64,2,2,9,2,2.227,3,2,1
9111,2,65,2,0,7,3,0.887,5,1,2
9111,2,66,2,2,9,4,1.492,3,2,2
9111,2,67,2,2,9,2,1.391,3,2,1
9111,2,68,2,0,6,3,0.699,6,1,2
9231,2,1,1,0,6,3,2.656,6,1,2
9231,2,2,1,2,6,1,2.538,6,2,1
9231,2,3,1,4,9,2,4.563,3,3,1
9231,2,4,1,6,12,4,5.214,0,4,2
9231,2,5,1,2,7,1,5.485,5,2,1
9231,2,6,1,2,9,4,5.254,3,2,2
9231,2,7,1,6,12,2,5.541,0,4,1
9231,2,9,1,4,7,3,2.925,5,3,2
9231,2,10,1,4,9,4,4.829,3,3,2
9231,2,11,1,4,12,4,4.02,0,3,2
9231,2,12,1,2,9,2,4.138,3,2,1
9231,2,13,1,2,7,1,2.863,5,2,1
9231,2,14,1,4,12,4,2.49,0,3,2
9231,2,15,1,6,12,2,1.373,0,4,1
9231,2,16,1,2,7,3,3.854,5,2,2
9231,2,17,1,0,6,1,1.819,6,1,1
9231,2,18,1,2,9,4,2.738,3,2,2
9231,2,19,1,0,6,1,1.081,6,1,1
9231,2,20,1,2,6,3,1.622,6,2,2
9231,2,21,1,6,12,2,1.711,0,4,1
9231,2,22,1,4,12,4,2.847,0,3,2
9231,2,23,1,2,7,1,3.956,5,2,1
9231,2,24,1,4,9,2,4.116,3,3,1
9231,2,25,1,4,9,4,1.206,3,3,2
9231,2,26,1,2,7,3,4.316,5,2,2
9231,2,27,1,2,7,1,1.636,5,2,1
9231,2,28,1,0,6,3,2.388,6,1,2
9231,2,29,1,4,9,4,3.155,3,3,2
9231,2,30,1,2,9,2,0.786,3,2,1
9231,2,31,1,6,12,2,1.872,0,4,1
9231,2,32,1,6,12,4,0.935,0,4,2
9231,2,33,1,2,9,4,3.434,3,2,2
9231,2,34,1,2,9,4,1.257,3,2,2
9231,2,35,1,2,7,1,3.221,5,2,1
9231,2,36,1,4,7,3,3.013,5,3,2
9231,2,37,1,4,9,2,3.015,3,3,1
9231,2,38,1,0,6,3,0.738,6,1,2
9231,2,39,1,2,9,2,2.791,3,2,1
9231,2,40,1,0,6,1,0.731,6,1,1
9231,2,41,1,0,7,1,1.501,5,1,1
9231,2,42,1,0,7,3,0.826,5,1,2
9231,2,43,1,0,6,1,0.879,6,1,1
9231,2,44,1,2,7,3,1.755,5,2,2
9231,2,45,1,4,12,4,2.046,0,3,2
9231,2,46,1,0,6,1,0.759,6,1,1
9231,2,47,1,0,6,3,0.814,6,1,2
9231,2,48,1,2,9,4,2.416,3,2,2
9231,2,49,1,4,12,2,1.187,0,3,1
9231,2,50,1,2,9,2,1.641,3,2,1
9231,2,51,1,0,6,1,0.747,6,1,1
9231,2,52,1,0,7,1,4.633,5,1,1
9231,2,53,1,0,6,1,0.843,6,1,1
9231,2,54,1,4,12,2,4.088,0,3,1
9231,2,55,1,2,12,4,4.147,0,2,2
9231,2,56,1,0,6,3,0.75,6,1,2
9231,2,57,1,2,7,3,2.397,5,2,2
9231,2,58,1,4,9,2,3.244,3,3,1
9231,2,59,1,0,6,1,0.838,6,1,1
9231,2,60,1,4,12,2,3.384,0,3,1
9231,2,61,1,0,7,3,1.732,5,1,2
9231,2,62,1,2,9,4,2.31,3,2,2
9231,2,63,1,2,7,1,1.961,5,2,1
9231,2,64,1,4,12,2,3.241,0,3,1
9231,2,65,1,0,6,3,0.759,6,1,2
9231,2,66,1,2,7,3,4.618,5,2,2
9231,2,67,1,2,9,2,1.072,3,2,1
9231,2,68,1,0,6,3,0.701,6,1,2
9231,2,69,1,4,12,2,2.021,0,3,1
9231,2,70,1,0,6,3,0.946,6,1,2
9231,2,71,1,6,12,4,3.009,0,4,2
9231,2,72,1,2,7,1,2.979,5,2,1
9231,2,1,2,2,9,2,5.11,3,2,1
9231,2,2,2,4,7,3,4.972,5,3,2
9231,2,3,2,0,6,1,1.816,6,1,1
9231,2,4,2,4,12,2,4.435,0,3,1
9231,2,5,2,0,7,1,4.254,5,1,1
9231,2,6,2,0,6,1,3.286,6,1,1
9231,2,7,2,0,6,3,1.314,6,1,2
9231,2,8,2,6,12,2,4.664,0,4,1
9231,2,9,2,2,7,3,3.869,5,2,2
9231,2,10,2,2,9,4,4.529,3,2,2
9231,2,11,2,4,9,4,3.37,3,3,2
9231,2,12,2,2,9,2,2.388,3,2,1
9231,2,13,2,0,6,3,0.974,6,1,2
9231,2,14,2,6,12,4,3.55,0,4,2
9231,2,15,2,0,7,3,2.144,5,1,2
9231,2,16,2,2,7,3,4.37,5,2,2
9231,2,17,2,6,12,4,1.978,0,4,2
9231,2,18,2,0,7,1,3.325,5,1,1
9231,2,19,2,0,6,3,0.897,6,1,2
9231,2,20,2,4,12,2,4.22,0,3,1
9231,2,21,2,2,9,4,3.502,3,2,2
9231,2,22,2,6,12,2,2.647,0,4,1
9231,2,23,2,4,12,4,5.682,0,3,2
9231,2,24,2,2,9,2,2.739,3,2,1
9231,2,25,2,4,12,2,2.684,0,3,1
9231,2,26,2,0,6,1,1.003,6,1,1
9231,2,27,2,4,12,4,1.324,0,3,2
9231,2,28,2,4,12,2,4.041,0,3,1
9231,2,29,2,0,6,3,0.805,6,1,2
9231,2,30,2,0,6,1,0.69,6,1,1
9231,2,31,2,0,6,3,1.331,6,1,2
9231,2,32,2,2,9,4,4.319,3,2,2
9231,2,33,2,0,7,1,3.56,5,1,1
9231,2,34,2,2,9,4,1.126,3,2,2
9231,2,35,2,4,9,2,4.196,3,3,1
9231,2,36,2,6,12,4,4.686,0,4,2
9231,2,37,2,2,7,3,3.121,5,2,2
9231,2,38,2,2,9,4,2.505,3,2,2
9231,2,39,2,0,6,3,0.607,6,1,2
9231,2,40,2,0,7,3,3.636,5,1,2
9231,2,41,2,0,6,1,0.965,6,1,1
9231,2,42,2,4,12,2,2.229,0,3,1
9231,2,43,2,0,7,1,2.889,5,1,1
9231,2,44,2,6,12,4,1.431,0,4,2
9231,2,45,2,0,9,4,2.822,3,1,2
9231,2,46,2,2,7,1,1.961,5,2,1
9231,2,47,2,2,9,2,1,3,2,1
9231,2,48,2,2,9,2,4.158,3,2,1
9231,2,49,2,6,12,4,3.502,0,4,2
9231,2,50,2,0,6,1,0.805,6,1,1
9231,2,51,2,0,6,1,1.713,6,1,1
9231,2,52,2,2,9,2,2.472,3,2,1
9231,2,53,2,2,7,1,2.929,5,2,1
9231,2,54,2,0,6,3,1.38,6,1,2
9231,2,55,2,4,12,2,2.864,0,3,1
9231,2,56,2,0,6,1,1.522,6,1,1
9231,2,57,2,4,12,4,2.359,0,3,2
9231,2,58,2,2,9,4,2.222,3,2,2
9231,2,59,2,2,7,1,4.755,5,2,1
9231,2,61,2,0,12,4,3.736,0,1,2
9231,2,62,2,0,6,3,0.633,6,1,2
9231,2,63,2,0,6,1,0.624,6,1,1
9231,2,64,2,2,9,2,1.348,3,2,1
9231,2,65,2,2,7,3,1.087,5,2,2
9231,2,66,2,2,9,4,1.108,3,2,2
9231,2,67,2,4,9,2,3.735,3,3,1
9231,2,68,2,0,6,3,0.731,6,1,2
9231,2,69,2,6,12,2,1.675,0,4,1
9231,2,70,2,2,7,1,1.328,5,2,1
9231,2,71,2,0,7,1,3.923,5,1,1
9231,2,72,2,0,7,3,4.422,5,1,2
9181,2,1,1,2,9,2,4.33,3,2,1
9181,2,2,1,2,7,3,5.327,5,2,2
9181,2,3,1,0,6,1,1.971,6,1,1
9181,2,4,1,0,12,2,1.87,0,1,1
9181,2,5,1,0,7,1,2.721,5,1,1
9181,2,6,1,0,6,1,3.298,6,1,1
9181,2,7,1,2,6,3,2.805,6,2,2
9181,2,8,1,0,12,2,1.947,0,1,1
9181,2,9,1,6,7,3,2.688,5,4,2
9181,2,10,1,6,9,4,2.46,3,4,2
9181,2,11,1,6,9,4,3.006,3,4,2
9181,2,12,1,0,9,2,1.615,3,1,1
9181,2,13,1,6,6,3,4.426,6,4,2
9181,2,14,1,6,12,4,1.994,0,4,2
9181,2,15,1,4,7,3,4.204,5,3,2
9181,2,16,1,4,7,3,3.302,5,3,2
9181,2,17,1,6,12,4,1.773,0,4,2
9181,2,18,1,0,7,1,2.601,5,1,1
9181,2,19,1,2,6,3,4.173,6,2,2
9181,2,20,1,2,12,2,4.702,0,2,1
9181,2,21,1,4,9,4,4.906,3,3,2
9181,2,22,1,0,12,2,3.411,0,1,1
9181,2,23,1,6,12,4,3.35,0,4,2
9181,2,25,1,2,12,2,2.305,0,2,1
9181,2,26,1,0,6,1,1.974,6,1,1
9181,2,27,1,6,12,4,2.112,0,4,2
9181,2,28,1,2,12,2,3.492,0,2,1
9181,2,29,1,2,6,3,2.977,6,2,2
9181,2,30,1,0,6,1,1.701,6,1,1
9181,2,31,1,2,6,3,2.47,6,2,2
9181,2,32,1,2,9,4,4.203,3,2,2
9181,2,33,1,0,7,1,2.084,5,1,1
9181,2,34,1,4,9,4,2.69,3,3,2
9181,2,35,1,0,9,2,5.558,3,1,1
9181,2,36,1,6,12,4,2.001,0,4,2
9181,2,37,1,2,7,3,3.837,5,2,2
9181,2,38,1,6,9,4,3.725,3,4,2
9181,2,39,1,2,6,3,2.627,6,2,2
9181,2,40,1,2,7,3,3.48,5,2,2
9181,2,41,1,0,6,1,1.529,6,1,1
9181,2,42,1,2,12,2,2.84,0,2,1
9181,2,43,1,0,7,1,2.469,5,1,1
9181,2,44,1,6,12,4,1.891,0,4,2
9181,2,45,1,4,9,4,3.273,3,3,2
9181,2,46,1,0,7,1,1.342,5,1,1
9181,2,47,1,0,9,2,4.172,3,1,1
9181,2,48,1,2,9,2,4.674,3,2,1
9181,2,49,1,6,12,4,1.754,0,4,2
9181,2,50,1,0,6,1,1.305,6,1,1
9181,2,51,1,0,6,1,1.172,6,1,1
9181,2,52,1,2,9,2,2.947,3,2,1
9181,2,53,1,0,7,1,1.325,5,1,1
9181,2,54,1,2,6,3,2.104,6,2,2
9181,2,55,1,2,12,2,3.348,0,2,1
9181,2,56,1,0,6,1,1.541,6,1,1
9181,2,57,1,6,12,4,1.41,0,4,2
9181,2,58,1,4,9,4,4.321,3,3,2
9181,2,59,1,0,7,1,2.95,5,1,1
9181,2,60,1,2,7,3,3.65,5,2,2
9181,2,61,1,6,12,4,0.988,0,4,2
9181,2,62,1,2,6,3,2.444,6,2,2
9181,2,63,1,2,6,1,1.356,6,2,1
9181,2,64,1,2,9,2,1.463,3,2,1
9181,2,65,1,2,7,3,3.459,5,2,2
9181,2,66,1,4,9,4,3.464,3,3,2
9181,2,67,1,2,9,2,2.379,3,2,1
9181,2,68,1,4,6,3,3.119,6,3,2
9181,2,69,1,2,12,2,2.327,0,2,1
9181,2,70,1,2,7,1,2.451,5,2,1
9181,2,71,1,2,7,1,1.806,5,2,1
9181,2,72,1,2,7,3,3.018,5,2,2
9181,2,1,2,2,6,3,2.294,6,2,2
9181,2,2,2,0,6,1,1.584,6,1,1
9181,2,3,2,2,9,2,1.865,3,2,1
9181,2,4,2,6,12,4,1.188,0,4,2
9181,2,5,2,0,7,1,1.707,5,1,1
9181,2,6,2,4,9,4,4.956,3,3,2
9181,2,7,2,2,12,2,3.563,0,2,1
9181,2,8,2,6,12,4,0.946,0,4,2
9181,2,9,2,2,7,3,2.355,5,2,2
9181,2,10,2,4,9,4,2.09,3,3,2
9181,2,11,2,6,12,4,1.202,0,4,2
9181,2,12,2,2,9,2,1.944,3,2,1
9181,2,13,2,0,7,1,2.469,5,1,1
9181,2,14,2,6,12,4,1.112,0,4,2
9181,2,15,2,2,12,2,5.315,0,2,1
9181,2,16,2,4,7,3,2.699,5,3,2
9181,2,17,2,0,6,1,2.385,6,1,1
9181,2,18,2,4,9,4,3.455,3,3,2
9181,2,19,2,0,6,1,1.359,6,1,1
9181,2,20,2,2,6,3,1.692,6,2,2
9181,2,21,2,2,12,2,2.716,0,2,1
9181,2,22,2,6,12,4,1.101,0,4,2
9181,2,23,2,0,7,1,2.706,5,1,1
9181,2,24,2,2,9,2,1.49,3,2,1
9181,2,25,2,6,9,4,2.628,3,4,2
9181,2,26,2,2,7,3,2.602,5,2,2
9181,2,27,2,0,7,1,2.834,5,1,1
9181,2,28,2,2,6,3,3.042,6,2,2
9181,2,29,2,4,9,4,2.489,3,3,2
9181,2,30,2,2,9,2,2.368,3,2,1
9181,2,31,2,2,12,2,3.661,0,2,1
9181,2,32,2,6,12,4,1.165,0,4,2
9181,2,33,2,4,9,4,2.352,3,3,2
9181,2,34,2,4,9,4,1.67,3,3,2
9181,2,35,2,0,7,1,1.707,5,1,1
9181,2,36,2,2,7,3,3.763,5,2,2
9181,2,37,2,4,9,2,4.197,3,3,1
9181,2,38,2,2,6,3,2.44,6,2,2
9181,2,39,2,2,9,2,2.332,3,2,1
9181,2,40,2,0,6,1,1.225,6,1,1
9181,2,41,2,0,7,1,1.604,5,1,1
9181,2,42,2,2,7,3,4.031,5,2,2
9181,2,43,2,0,6,1,1.661,6,1,1
9181,2,44,2,2,7,3,4.057,5,2,2
9181,2,45,2,6,12,4,1.155,0,4,2
9181,2,46,2,0,6,1,0.957,6,1,1
9181,2,47,2,2,6,3,1.852,6,2,2
9181,2,48,2,4,9,4,3.181,3,3,2
9181,2,49,2,4,12,2,3.233,0,3,1
9181,2,50,2,2,9,2,1.886,3,2,1
9181,2,51,2,0,6,1,0.921,6,1,1
9181,2,52,2,0,7,1,1.687,5,1,1
9181,2,53,2,0,6,1,1.45,6,1,1
9181,2,54,2,2,12,2,3.014,0,2,1
9181,2,55,2,6,12,4,0.913,0,4,2
9181,2,56,2,2,6,3,1.924,6,2,2
9181,2,57,2,2,7,3,2.027,5,2,2
9181,2,58,2,2,9,2,2.25,3,2,1
9181,2,59,2,0,6,1,1.108,6,1,1
9181,2,60,2,2,12,2,2.67,0,2,1
9181,2,61,2,2,7,3,1.274,5,2,2
9181,2,62,2,6,9,4,3.812,3,4,2
9181,2,63,2,2,7,1,1.511,5,2,1
9181,2,64,2,2,12,2,2.383,0,2,1
9181,2,65,2,2,6,3,1.469,6,2,2
9181,2,66,2,2,7,3,1.281,5,2,2
9181,2,67,2,2,9,2,1.686,3,2,1
9181,2,68,2,2,6,3,1.451,6,2,2
9181,2,69,2,2,12,2,1.778,0,2,1
9181,2,70,2,2,6,3,3.44,6,2,2
9181,2,71,2,6,12,4,1.279,0,4,2
9181,2,72,2,0,7,1,2.545,5,1,1
9221,2,1,1,2,9,2,2.843,3,2,1
9221,2,2,1,2,7,3,3.4,5,2,2
9221,2,3,1,0,6,1,2.021,6,1,1
9221,2,4,1,6,12,2,3.783,0,4,1
9221,2,5,1,0,7,1,3.443,5,1,1
9221,2,6,1,0,6,1,1.546,6,1,1
9221,2,7,1,0,6,3,2.391,6,1,2
9221,2,8,1,6,12,2,3.245,0,4,1
9221,2,9,1,2,7,3,2.617,5,2,2
9221,2,10,1,4,9,4,3.605,3,3,2
9221,2,11,1,4,9,4,2.422,3,3,2
9221,2,12,1,4,9,2,3.737,3,3,1
9221,2,13,1,0,6,3,1.547,6,1,2
9221,2,14,1,6,12,4,1.419,0,4,2
9221,2,15,1,2,7,3,1.902,5,2,2
9221,2,16,1,2,7,3,1.486,5,2,2
9221,2,17,1,6,12,4,1.998,0,4,2
9221,2,18,1,2,7,1,2.77,5,2,1
9221,2,19,1,0,6,3,1.133,6,1,2
9221,2,20,1,6,12,2,2.544,0,4,1
9221,2,21,1,4,9,4,2.331,3,3,2
9221,2,22,1,6,12,2,1.043,0,4,1
9221,2,23,1,6,12,4,0.822,0,4,2
9221,2,24,1,4,9,2,1.632,3,3,1
9221,2,25,1,6,12,2,1.065,0,4,1
9221,2,26,1,0,6,1,1.055,6,1,1
9221,2,27,1,6,12,4,2.457,0,4,2
9221,2,28,1,4,12,2,2.653,0,3,1
9221,2,29,1,6,6,3,1.457,6,4,2
9221,2,30,1,0,6,1,1.614,6,1,1
9221,2,31,1,0,6,3,1.144,6,1,2
9221,2,32,1,4,9,4,2.067,3,3,2
9221,2,33,1,2,7,1,1.388,5,2,1
9221,2,34,1,4,9,4,3.21,3,3,2
9221,2,35,1,2,9,2,2.744,3,2,1
9221,2,36,1,6,12,4,1.634,0,4,2
9221,2,37,1,2,7,3,3.413,5,2,2
9221,2,38,1,4,9,4,1.805,3,3,2
9221,2,39,1,0,6,3,1.5,6,1,2
9221,2,40,1,2,7,3,1.721,5,2,2
9221,2,41,1,0,6,1,0.971,6,1,1
9221,2,42,1,6,12,2,2.498,0,4,1
9221,2,43,1,0,7,1,2.557,5,1,1
9221,2,44,1,6,12,4,1.163,0,4,2
9221,2,45,1,4,9,4,2.226,3,3,2
9221,2,46,1,0,7,1,2.102,5,1,1
9221,2,47,1,2,9,2,1.948,3,2,1
9221,2,48,1,2,9,2,2.69,3,2,1
9221,2,49,1,6,12,4,1.243,0,4,2
9221,2,50,1,0,6,1,1.417,6,1,1
9221,2,51,1,0,6,1,0.981,6,1,1
9221,2,52,1,2,9,2,1.54,3,2,1
9221,2,53,1,0,7,1,1.878,5,1,1
9221,2,54,1,0,6,3,1.273,6,1,2
9221,2,55,1,4,12,2,3.564,0,3,1
9221,2,56,1,0,6,1,2.022,6,1,1
9221,2,57,1,6,12,4,1.38,0,4,2
9221,2,58,1,4,9,4,2.298,3,3,2
9221,2,59,1,2,7,1,1.512,5,2,1
9221,2,60,1,2,7,3,1.699,5,2,2
9221,2,61,1,6,12,4,1.205,0,4,2
9221,2,62,1,0,6,3,2.077,6,1,2
9221,2,63,1,0,6,1,2.333,6,1,1
9221,2,64,1,2,9,2,2.809,3,2,1
9221,2,65,1,2,7,3,2.539,5,2,2
9221,2,66,1,4,9,4,1.889,3,3,2
9221,2,67,1,2,9,2,2.755,3,2,1
9221,2,68,1,0,6,3,1.04,6,1,2
9221,2,69,1,4,12,2,3.151,0,3,1
9221,2,70,1,0,7,1,2.349,5,1,1
9221,2,71,1,0,7,1,1.296,5,1,1
9221,2,72,1,2,7,3,1.323,5,2,2
9221,2,1,2,0,6,3,1.29,6,1,2
9221,2,2,2,0,6,1,0.971,6,1,1
9221,2,3,2,2,9,2,2.252,3,2,1
9221,2,4,2,6,12,4,1.392,0,4,2
9221,2,5,2,0,7,1,2.735,5,1,1
9221,2,6,2,4,9,4,2.119,3,3,2
9221,2,7,2,6,12,2,3.55,0,4,1
9221,2,8,2,6,12,4,1.094,0,4,2
9221,2,9,2,2,7,3,1.943,5,2,2
9221,2,10,2,4,9,4,2.206,3,3,2
9221,2,11,2,6,12,4,0.878,0,4,2
9221,2,12,2,2,9,2,2.091,3,2,1
9221,2,13,2,0,7,1,1.784,5,1,1
9221,2,14,2,6,12,4,0.923,0,4,2
9221,2,15,2,6,12,2,1.895,0,4,1
9221,2,16,2,2,7,3,2.367,5,2,2
9221,2,17,2,0,6,1,1.565,6,1,1
9221,2,18,2,4,9,4,3.62,3,3,2
9221,2,19,2,0,6,1,1.787,6,1,1
9221,2,20,2,0,6,3,1.031,6,1,2
9221,2,21,2,4,12,2,2.08,0,3,1
9221,2,22,2,4,12,4,3.84,0,3,2
9221,2,23,2,0,7,1,2.293,5,1,1
9221,2,24,2,2,9,2,4.789,3,2,1
9221,2,25,2,2,9,4,2.743,3,2,2
9221,2,26,2,0,7,3,2.11,5,1,2
9221,2,27,2,0,7,1,1.333,5,1,1
9221,2,28,2,0,6,3,2.324,6,1,2
9221,2,29,2,2,9,4,2.652,3,2,2
9221,2,30,2,2,9,2,4.043,3,2,1
9221,2,31,2,0,12,2,3.752,0,1,1
9221,2,32,2,0,12,4,2.144,0,1,2
9221,2,33,2,2,9,4,3.059,3,2,2
9221,2,34,2,2,9,4,3.897,3,2,2
9221,2,35,2,0,7,1,1.319,5,1,1
9221,2,36,2,0,7,3,1.135,5,1,2
9221,2,37,2,2,9,2,2.993,3,2,1
9221,2,38,2,0,6,3,1.004,6,1,2
9221,2,39,2,2,9,2,3.168,3,2,1
9221,2,40,2,0,6,1,0.82,6,1,1
9221,2,41,2,2,7,1,4.486,5,2,1
9221,2,42,2,0,7,3,1.019,5,1,2
9221,2,43,2,0,6,1,0.785,6,1,1
9221,2,44,2,2,7,3,2.06,5,2,2
9221,2,45,2,4,12,4,5.407,0,3,2
9221,2,46,2,0,6,1,1.312,6,1,1
9221,2,47,2,0,6,3,0.735,6,1,2
9221,2,48,2,2,9,4,2.386,3,2,2
9221,2,50,2,0,9,2,2.593,3,1,1
9221,2,51,2,0,6,1,0.709,6,1,1
9221,2,52,2,0,7,1,1.058,5,1,1
9221,2,53,2,0,6,1,0.797,6,1,1
9221,2,54,2,4,12,2,1.681,0,3,1
9221,2,55,2,4,12,4,1.94,0,3,2
9221,2,56,2,0,6,3,0.816,6,1,2
9221,2,57,2,2,7,3,2.43,5,2,2
9221,2,58,2,2,9,2,3.054,3,2,1
9221,2,59,2,2,6,1,2.863,6,2,1
9221,2,60,2,0,12,2,1.281,0,1,1
9221,2,61,2,2,7,3,3.941,5,2,2
9221,2,62,2,2,9,4,1.847,3,2,2
9221,2,63,2,2,7,1,1.842,5,2,1
9221,2,64,2,0,12,2,1.138,0,1,1
9221,2,65,2,6,6,3,2.136,6,4,2
9221,2,66,2,4,7,3,3.292,5,3,2
9221,2,67,2,2,9,2,1.634,3,2,1
9221,2,68,2,6,6,3,3.423,6,4,2
9221,2,69,2,0,12,2,1.534,0,1,1
9221,2,70,2,2,6,3,2.643,6,2,2
9221,2,71,2,0,12,4,1.219,0,1,2
9221,2,72,2,2,7,1,3.516,5,2,1
9311,2,1,1,2,6,3,2.606,6,2,2
9311,2,2,1,2,6,1,3.743,6,2,1
9311,2,3,1,2,9,2,3.657,3,2,1
9311,2,4,1,4,12,4,4.156,0,3,2
9311,2,5,1,6,7,1,2.867,5,4,1
9311,2,7,1,6,12,2,1.763,0,4,1
9311,2,8,1,6,12,4,2.186,0,4,2
9311,2,9,1,4,7,3,2.827,5,3,2
9311,2,10,1,4,9,4,4.354,3,3,2
9311,2,11,1,6,12,4,1.961,0,4,2
9311,2,12,1,4,9,2,3.495,3,3,1
9311,2,13,1,4,7,1,5.173,5,3,1
9311,2,14,1,6,12,4,1.487,0,4,2
9311,2,15,1,0,12,2,2.915,0,1,1
9311,2,16,1,4,7,3,4.563,5,3,2
9311,2,17,1,2,6,1,3.369,6,2,1
9311,2,18,1,4,9,4,3.575,3,3,2
9311,2,19,1,2,6,1,5.047,6,2,1
9311,2,20,1,4,6,3,5.755,6,3,2
9311,2,21,1,4,12,2,4.205,0,3,1
9311,2,22,1,6,12,4,2.109,0,4,2
9311,2,24,1,4,9,2,2.209,3,3,1
9311,2,25,1,6,9,4,2.251,3,4,2
9311,2,26,1,4,7,3,2.89,5,3,2
9311,2,27,1,2,7,1,2.106,5,2,1
9311,2,28,1,4,6,3,3.049,6,3,2
9311,2,29,1,6,9,4,2.776,3,4,2
9311,2,30,1,4,9,2,2.216,3,3,1
9311,2,31,1,4,12,2,3.077,0,3,1
9311,2,32,1,6,12,4,2.245,0,4,2
9311,2,33,1,6,9,4,4.023,3,4,2
9311,2,34,1,6,9,4,2.838,3,4,2
9311,2,35,1,4,7,1,4.019,5,3,1
9311,2,36,1,4,7,3,1.643,5,3,2
9311,2,37,1,6,9,2,1.917,3,4,1
9311,2,38,1,2,6,3,4.272,6,2,2
9311,2,39,1,4,9,2,2.395,3,3,1
9311,2,40,1,4,6,1,2.849,6,3,1
9311,2,41,1,2,7,1,5.683,5,2,1
9311,2,42,1,4,7,3,3.296,5,3,2
9311,2,43,1,2,6,1,5.605,6,2,1
9311,2,44,1,4,7,3,1.897,5,3,2
9311,2,45,1,6,12,4,2.035,0,4,2
9311,2,47,1,4,6,3,1.451,6,3,2
9311,2,49,1,4,12,2,1.665,0,3,1
9311,2,50,1,4,9,2,3.277,3,3,1
9311,2,51,1,4,6,1,1.945,6,3,1
9311,2,52,1,2,7,1,4.19,5,2,1
9311,2,53,1,4,6,1,5.441,6,3,1
9311,2,54,1,4,12,2,4.366,0,3,1
9311,2,55,1,6,12,4,1.488,0,4,2
9311,2,56,1,6,6,3,4.02,6,4,2
9311,2,57,1,4,7,3,4.179,5,3,2
9311,2,58,1,4,9,2,5.538,3,3,1
9311,2,59,1,4,6,1,3.86,6,3,1
9311,2,60,1,6,12,2,2.413,0,4,1
9311,2,61,1,4,7,3,1.73,5,3,2
9311,2,62,1,6,9,4,1.668,3,4,2
9311,2,64,1,4,12,2,2.279,0,3,1
9311,2,65,1,2,6,3,3.524,6,2,2
9311,2,66,1,4,7,3,3.968,5,3,2
9311,2,67,1,4,9,2,4.95,3,3,1
9311,2,68,1,2,6,3,2.427,6,2,2
9311,2,69,1,4,12,2,2.61,0,3,1
9311,2,70,1,4,6,3,4.28,6,3,2
9311,2,71,1,4,12,4,3.231,0,3,2
9311,2,72,1,2,7,1,4.824,5,2,1
9311,2,1,2,4,9,2,2.672,3,3,1
9311,2,2,2,4,7,3,2.438,5,3,2
9311,2,3,2,2,6,1,2.497,6,2,1
9311,2,4,2,4,12,2,2.148,0,3,1
9311,2,5,2,4,7,1,3.055,5,3,1
9311,2,6,2,2,6,1,4.144,6,2,1
9311,2,7,2,2,6,3,2.107,6,2,2
9311,2,8,2,4,12,2,1.993,0,3,1
9311,2,9,2,4,7,3,5.15,5,3,2
9311,2,10,2,4,9,4,4.25,3,3,2
9311,2,11,2,4,9,4,2.812,3,3,2
9311,2,12,2,2,9,2,3.117,3,2,1
9311,2,13,2,4,6,3,5.048,6,3,2
9311,2,14,2,4,12,4,2.656,0,3,2
9311,2,15,2,4,7,3,5.314,5,3,2
9311,2,16,2,4,7,3,1.468,5,3,2
9311,2,17,2,4,12,4,2.163,0,3,2
9311,2,18,2,2,7,1,3.27,5,2,1
9311,2,19,2,2,6,3,3.539,6,2,2
9311,2,20,2,2,12,2,5.429,0,2,1
9311,2,21,2,4,9,4,2.88,3,3,2
9311,2,22,2,4,12,2,2.033,0,3,1
9311,2,23,2,4,12,4,3.3,0,3,2
9311,2,24,2,2,9,2,1.957,3,2,1
9311,2,25,2,4,12,2,2.335,0,3,1
9311,2,26,2,2,6,1,2.757,6,2,1
9311,2,27,2,4,12,4,3.118,0,3,2
9311,2,28,2,0,12,2,3.579,0,1,1
9311,2,29,2,2,6,3,4.318,6,2,2
9311,2,30,2,2,6,1,2.612,6,2,1
9311,2,31,2,4,6,3,3.213,6,3,2
9311,2,32,2,4,9,4,3.977,3,3,2
9311,2,33,2,2,7,1,2.738,5,2,1
9311,2,34,2,4,9,4,4.464,3,3,2
9311,2,35,2,2,9,2,5.125,3,2,1
9311,2,36,2,4,12,4,1.944,0,3,2
9311,2,37,2,4,7,3,2.267,5,3,2
9311,2,38,2,4,9,4,1.97,3,3,2
9311,2,39,2,2,6,3,3.905,6,2,2
9311,2,40,2,2,7,3,1.566,5,2,2
9311,2,41,2,2,6,1,1.751,6,2,1
9311,2,42,2,4,12,2,3.166,0,3,1
9311,2,43,2,4,7,1,3.395,5,3,1
9311,2,44,2,4,12,4,3.873,0,3,2
9311,2,45,2,2,9,4,4.575,3,2,2
9311,2,46,2,2,7,1,1.62,5,2,1
9311,2,47,2,2,9,2,3.498,3,2,1
